L-5a214e	C	Aussage ueber erwartetes gruen-vor-und-nach-Ergebnis bei Refactorings ist Einordnungsurteil
L-e723cc	C	Wahl des richtigen Zaehl-Praedikats ist Urteilsfrage, keine feste pruefbare Bedingung je Fall
L-9b2c1a	C	Vorsicht vor rm auf untracked Logdateien ist Handlungsregel, kein Automatismus vorhanden
L-1edb0e	C	welcher Zustand als Wartebedingung taugt ist Fall-Urteil, nicht generisch pruefbar
L-81e9bf	C	Wahl Unix-Timestamp vs. datetime-Vergleich ist Implementierungsentscheidung, kein bestehender Linter gefunden
L-bea7c9	C	Einstufung reihenfolge- vs. umgebungsabhaengiger Testfehler ist Diagnosearbeit, kein Automatismus
L-cfac15	C	Pruefung ob nachgelagerte Bibliothek ein Format wirklich dekodiert ist fachliches Urteil je Format
L-e47622	C	Kalibrierung der Lesbarkeits-Schwelle gegen echte Fotos ist Messurteil, kein bestehender Test genannt
L-e7bc5e	C	Unterscheidung kaputt vs. gesperrt ist Interpretationsfrage, keine boolesche Pruefung
L-bf0bfe	C	Erkennen ob ein Test die Umgebung statt den Code misst ist Diagnoseurteil
L-defb1e	C	Wahl Daten- vs. Code-Aenderung bei Treffer/Kein-Treffer-Debugging ist Vorgehensregel, nicht mechanisiert
L-ac27c9	C	Erkennen globaler Bibliotheks-Kontamination in Tests ist Einzelfall-Urteil
L-53af22	A	hub/scripts/test_push_guard.py prueft PEM-Kopfzeile+Base64-Rumpf, faellt ohne Rumpf rot
L-a472cd	C	Unterscheidung ob Abschwaechung eigener Befund Wirkung oder Rueckzug ist, ist Interpretationsurteil
L-cc6d37	C	WAL-Checkpoint-vor-Commit-Disziplin ist Handlungsregel, kein Pre-Commit-Hook dafuer gefunden
L-00af13	A	openlehr/apps/openlehr/tests/test_steuer_plausibility.py::test_plausibility_names_factor10_comma_error_on_summe_vs_positionen prueft das Verhaeltnis-Band
L-fbba58	A	wohlair/test/core/providers/regional_risk_score_no_ir_test.dart prueft hasIrData-Guard fuer Score-Ampel
L-0968ae	C	Root Cause (Regex-Scope, gekoppelte try/except) bewusst nicht behoben, keine Pruefung dagegen
L-b4b443	A	fahrtenbuch/.../test/features/trips/presentation/joker_trip_prompt_listener_test.dart prueft Abwesenheit des alten Gegenwarts-Satzes
L-740172	C	ob ein Feld durch Schema/Prompt/DB fliesst ist Einzelfall-Recherche, kein generischer Check
L-80e45c	B	subprocess.run(text=True) ohne encoding-Parameter im betroffenen Codepfad ist statisch grep-bar, aber kein Linter dafuer eingerichtet
L-3d03bd	B	ein Praefix-Verbot fuer 'git stash'/'git rebase'-Aufrufe in Mehr-Agenten-Sitzungen waere als Command-Hook determinierbar, existiert aber nicht
L-f19322	C	Wahl gleichmaessiger Stuetzstellen im Ausgaberaum ist physikalisch-mathematisches Entwurfsurteil
L-6a44e5	C	Bewertung von Rueckruf-Verfahren anhand von 30 Proben ist Messurteil, kein Dauer-Check
L-eb85ca	C	Erkennen linearer vs. nichtlinearer Zielfunktion vor Bisektion ist mathematisches Urteil
L-a1b276	C	Erkennen von Ressourcen-Kollisionen bei parallelen Testlaeufen ist Diagnosearbeit, kein Automatismus
L-d1d0d7	C	Wahl der Ausnahmeform (Feldname vs. Wertform) fuer PII-Scanner ist Entwurfsurteil
L-3f1dbb	B	Monotonie-Nachweis (kein Fall wird nach Aenderung strenger/milder je nach Richtung eingestuft) ist als Vergleichslauf vorher/nachher determinierbar, aber nicht als laufende Pruefung institutionalisiert
L-28385e	C	Modellwahl nach Tauglichkeitsprobe statt Groesse ist Betriebsurteil, kein Code-Gate
L-3e21c4	C	ob ein Waechter am richtigen Datenpfad sitzt ist Architektururteil je Fall
L-8d1e1d	B	Gegenprobe 'Verkabelung entfernen muss rot werden' ist als deterministischer Test-der-Tests baubar, aber nicht als laufende Pflichtpruefung vorhanden
L-fc125d	B	ein Abwesenheits-Test ohne begleitenden Mengennachweis (N>0 verarbeitet) ist strukturell erkennbar, aber kein bestehender Linter dafuer gefunden
L-c463de	C	Unterscheidung Namensbedeutung vs. tatsaechlich berechneter Wert im Code ist Leseurteil
L-a39083	B	ein Linter, der repo-relative Markdown-Links gegen Dateien ausserhalb des aktuellen Arbeitsverzeichnisses prueft, waere baubar, existiert aber nicht
L-6a7883	C	Bauform eines Screen-Walkers (echte Router-Config, Pump-Strategie) ist Entwurfsentscheidung
L-f4aa97	C	Grep-vor-Vorschlag-Disziplin bei Formularfeldern ist Arbeitsweise, kein Automatismus
L-b78a4d	B	eine Text-Signatur-Dublettenpruefung (>=3 identische Routen-Texte = verdaechtig) ist als Vergleichsskript determinierbar, aber nicht als staendiger Walker-Bestandteil belegt
L-9dc0db	B	tester.runAsync()-Pflicht fuer echte I/O in testWidgets() ist als Lint-Regel (await ohne runAsync-Wrapper bei bekannten I/O-Aufrufen) denkbar, aber nicht umgesetzt
L-2be21f	C	Modellparameter-Gleichheit zwischen Vergleichslaeufen sicherstellen ist Protokolldisziplin, kein Code-Gate
L-a3b39e	A	wohlair/test/screen_walker_test.dart bzw. integration_test/screen_walker_test.dart enthaelt Gegenbeweis-Selbsttest fuer Semantics-Root-Suche
L-e1e7ee	A	l10n-Parameter in generateSeasonalRecommendations ist als required deklariert (wohlair/lib/core/calculations/seasonal_recommendations.dart), Compiler erzwingt Uebergabe
L-8d7350	C	Ampel-Aggregation um grauen Zustand ergaenzt, kein benannter Regressionstest fuer diese konkrete Stelle
L-f93d8c	B	isButton-Flag statt nur Tap-Action fuer Rollen-Erkennung pruefen ist als Gegenbeispiel-Fixture (disabled Button) testbar, kein konkreter Test dafuer belegt
L-a88e34	A	wohlair/test/screen_walker_test.dart enthaelt laut Beschreibung vier Eichtests (Align+Semantics-Fixture) fuer _spokenText/isHidden-Filter
L-91aa80	B	Praezisierung von unverdrahtet.py (hub/scripts/unverdrahtet.py) auf Eingabe-Kontexte/Passthrough ist im Skript umgesetzt, aber keine Fixture-Testdatei dafuer gefunden
L-6e7651	B	Laufzeit-Grenze (kein O(Parameter*Dateien)-Neuparsen) waere als Zeit-Limit-Test pruefbar, aber kein solcher Test gefunden
L-0a4129	A	fahrtenbuch/.../test/features/obd/obd_auto_reconnect_hint_no_recursion_test.dart prueft No-Op-Guard gegen StackOverflow
L-0a1ce1	A	openlehr/apps/openlehr/tests/test_reise_lauf_h1_empfaenger_rueckfrage.py prueft Beantwortung der ask-Rueckfrage vor accept
L-108c3d	B	ein Laeufer-Check auf schmutzigen Arbeitsbaum ist als Skriptbedingung determinierbar, RES nennt Umsetzung im Laeufer aber ohne belegte Fundstelle in diesem Chunk
L-5c7f86	C	Bewertung von Persona-Meldungen als Verdacht statt Befund ist methodisches Urteil
L-bbd7fb	A	wohlair/test/features/home/home_status_aggregation_test.dart prueft AmpelStatus.gray-Zustand bei fehlender Datengrundlage
L-f9f295	C	ob ein Walker die Vorbedingung fuer den Daten-Zustand saet ist Einzelfall-Pruefung je Screen
L-5243df	C	Ersatz eines toten Hinweis-Codes durch datengetriebenen Helfer ist Entwurfsentscheidung, kein benannter Test
L-e1a441	A	wohlair/test/core/services/legacy_real_data_service_test.dart bzw. legacy_import_service_test.dart prueft Loeschung nur ueber isLegacyImport-Merkmal
L-1601fa	C	Architekturentscheidung physische Trennung statt Backup+Loeschung ist Entwurfsurteil, kein benannter Regressionstest
L-09a75d	C	Bewertung externer Research gegen eigene Konfiguration/Kennzahlen ist Recherche-Urteil
L-e00be4	C	Tatsachenaussage ueber ein Vertragsdokument eines Dritten (SWB), reine Faktenpruefung
L-205af3	A	fahrtenbuch/apps/fahrtenbuch_legacy/test/app_error_fallback_test.dart nutzt takeException()+synchronen Reset, belegt den Fix
L-9adcf9	C	Screen-Zahl aus main.dart/GoRouter ist Faktenfrage, RES-Feld leer, keine automatisierte Pruefung eingerichtet
L-e1c9ba	C	Unterscheidung Retry-derselben-Quelle vs. Cross-Source-Merge ist fachliches Entwurfsurteil
L-40782b	C	Mehrdeutigkeit von 'rot/gelb' in Handoff-Text ist Sprachverstaendnisfrage
L-5d817f	C	git diff --numstat gegen eigene Erwartung pruefen ist Handlungsregel, keine automatisierte Schwelle vorhanden
L-752cb2	A	fahrtenbuch/.../test/features/auto_drive/vehicle_presence_gate_test.dart prueft isFastConfirmationTrigger-Faelle inkl. Coordinator-Wiring
L-50ebe3	C	Korrektur der PopScope-Messmethode ist Werkzeugkorrektur, kein Dauer-Test fuer die Messmethode selbst belegt
L-a57c07	C	Formvektor-Eichung scheiterte, Ergebnis ist negatives Messurteil ohne weiteren Automatismus
L-686fcf	C	Verifikation behaupteter bestehender Komponenten (Renderer/ADR/Endpunkt) ist Rechercheschritt je Fall
L-8fb0eb	B	grep auf 'find.byType(...).at(' als fragiler Index-Finder in Testdateien ist deterministisch pruefbar, aber kein bestehender Lint/Test dafuer gefunden
L-935ca9	C	Testanpassung auf Uebersichtsseite statt Feldseite ist Einzelfall-Fix, kein generischer Check
L-965048	A	fahrtenbuch/.../test/features/trips/data/location_notifier_test.dart prueft kmStart-Erhalt in _snapshotDraftTrip fuer positiven/negativen Pivot
L-ac86cf	A	fahrtenbuch/.../test/features/settings/data/trip_import_service_test.dart prueft Hash-Kette und Audit-Log nach Umstellung auf TripRepository.create
L-ceaeed	C	git blame gegen Audit-Befund pruefen ist Vorgehensregel, kein Automatismus
L-bceae6	A	fahrtenbuch/.../test/features/auto_drive/drive_state_machine_test.dart deckt onLocation-Verhalten im confirmedDrive-Zustand ab (Pause-Bypass-Guard)
L-a39fe4	A	openlehr/apps/openlehr/tests/jsdom/run_all.js ruft node --test fest mit --test-force-exit auf, erzwingt die richtige Aufrufform
L-f6e51d	A	fahrtenbuch/.../test/core/services/deferred_geocoding_service_test.dart reproduziert den Null-Check-Absturz und bleibt danach gruen
L-468a04	C	Bestaetigung, dass die dokumentierte Aufrufform ausreicht, ist Diagnoseurteil ueber ein Einzelereignis
L-07cc66	C	Wissen um flutter_test-eigene !timersPending-Assertion und die noetige Teardown-Sequenz ist Framework-Kenntnis, kein im Repo gebauter Regressionsschutz
L-14a825	C	Angleichung der Beleg-Vorschau an das bessere Muster ist Einzelfall-Fix, genannte Testdatei wt_einzeln_vorschau_link.js im Repo nicht auffindbar
L-2f67b2	C	Widerlegung einer Plan-Annahme durch Code-Lektuere ist Rechercheergebnis, RES-Feld leer, kein Automatismus
L-40fd28	B	Verbotene Statuswerte ('nicht bestaetigt', 'nicht versandt' u.ae.) in Bestandsspalten sind als Textmuster-Verbot grep-bar, aber kein bestehender Linter dafuer gefunden
L-53ad03	A	fahrtenbuch/.../test/features/trips/presentation/paused_trip_prompt_listener_test.dart belegt den neuen Listener (rot bei fehlender Datei, gruen danach)
L-91828e	C	Aufteilung in kritische vs. Tick-Telemetriearten ist Entwurfsentscheidung, kein benannter Regressionstest
L-b0063a	C	Lazy-iframe-src-Fix und FileResourceLoader-Verzeichnis-Mapping sind belegt, aber keine konkrete Testdatei dafuer im Repo auffindbar
L-d09d25	C	Ein-DOM-Baum-Ansatz fuer responsive Navigation ist Architekturentscheidung, genannte Testdatei wt_navigation_mehr_verhalten.js im Repo nicht auffindbar
L-fb8c94	C	Abbildung Klassenname->Route in settings_screen.dart ist Einzelfall-Verdrahtung, kein benannter Regressionstest
L-4388c5	C	Urteil ueber Prozessfehler (Assertion geschwaecht statt Feature gebaut), keine Bedingung pruefbar.
L-e5f5c1	A	test/features/obd/universal_dongle_manager_identify_exclusive_transport_test.dart + pid_reader_start_retry_test.dart im fahrtenbuch-Repo vorhanden.
L-f180fb	C	Allgemeine Flutter-Timing-Erkenntnis (addTearDown vs Body-Ende), keine feste Bedingung fuer kuenftigen Code formulierbar.
L-1cc54c	A	test/features/settings/data/trip_import_service_error_message_test.dart im fahrtenbuch-Repo vorhanden, prueft auf Rohtext-Marker.
L-df5c13	C	Werturteil ueber eine Architekturempfehlung, keine deterministische Pruefung moeglich.
L-3d7977	C	Design-Trade-off-Begruendung fuer Statuslogik, kein pruefbarer Zustand.
L-845c74	C	Tatsachenwissen ueber flutter_map-Bibliotheksverhalten, kein eigener Code-Zustand pruefbar.
L-35caa2	C	Empfiehlt manuelle Review-Kontrollfrage (grep), keine automatisierte laufende Pruefung vorhanden oder eindeutig spezifizierbar.
L-4fc33b	A	test/features/obd/odometer_recalibration_route_gate_test.dart im fahrtenbuch-Repo vorhanden, prueft Gate-Umgehung.
L-a5ebcf	B	Pruefbar waere: Regex-Scan auf CPInformationItem.detail/-title gegen bekannte interne Enum-Namen (wie fuer Android bereits gebaut), fuer CarPlay laut Lehre noch nicht umgesetzt.
L-5f0f83	C	Beschreibt einen noch unbehobenen Bug (Gate-Freigabe an isMounted gekoppelt), kein Fix zu pruefen.
L-424312	C	Reiner Messbefund einer Kollision, nicht behoben, keine Pruefung die den Zustand verhindert.
L-e8b213	B	Pruefbar waere: Test, der Gate-Freigabe nach Widget-Dispose des Aufrufers erzwingt (ProviderScope.containerOf statt ref) -- kein eigener Testdateiname genannt/gefunden.
L-ecc0af	C	Meta-Entscheidungsregel zur Modellwahl, reines Urteil.
L-d72a77	C	Tatsachenbefund ueber Transkriptformat, keine Bedingung im Code pruefbar.
L-312bd7	C	Empfehlung ist eine Kennzahl/Messmethode als Dauerbeobachtung, kein Pass/Fail-Gate.
L-636a44	A	hub/shared-knowledge/tests/test_fts_projekt.py::test_every_trigger_writes_every_fts_column existiert im Repo.
L-8d1597	C	Testisolationsluecke fuer messlauf.py bleibt laut Text ungefixt, kein Mechanismus vorhanden.
L-b4b6fc	C	Methodische Erkenntnis ueber Korpus-Vollstaendigkeit, kein deterministischer Test formulierbar.
L-dfe252	A	hub/scripts/test_push_guard.py existiert und prueft errors="replace" gegen kaputte Bytes.
L-5b0d5a	C	Prozessregel (grep vor Pflichtfeld-Fix), keine feste pruefbare Bedingung.
L-198241	A	hub/shared-knowledge/tests/test_auditkette.py::test_transaction_abort_leaves_neither_write_nor_log existiert.
L-f2858b	C	Arbeitsweisen-Reflex (Wissenssystem vor grep fragen), kein Code-Zustand pruefbar.
L-5c2d07	C	Messbefund zu Migrationsstand, kein wiederholbarer deterministischer Test genannt.
L-1980bb	C	Logikkorrektur (Vergleich gegen Vorher-Wert), kein benannter Regressionstest.
L-fb02b4	B	Pruefbar waere: Gegenprobe gegen bekannte Dublettenpaare im vollen Bestand vor Auslieferung -- als fester Test nicht bestaetigt vorhanden.
L-2448c2	B	Pruefbar waere ein Regex-Scan auf rohe Enum-Suffixe in Anzeige-Strings; fuer Android als check_android_auto_text.py umgesetzt, fuer CarPlay laut Text ausdruecklich noch nicht.
L-adb765	C	Regex-Korrektur mit Testfaellen belegt, aber kein dauerhafter Testdateiname genannt/gefunden.
L-d5c56d	C	Architekturentscheidung (Darstellung statt Musterliste als Schutz), kein einzelner pruefbarer Zustand.
L-67e27c	A	fahrtenbuch/apps/fahrtenbuch_legacy/tool/check_carplay_text.py existiert im Repo (deckt carplay/car_platform ab, wenn auch manuell aufgerufen).
L-476602	B	Pruefbar waere: tools/list-Antwort enthaelt nur profilierte Teilmenge, tools/call bleibt vollstaendig -- kein Testname genannt/gefunden.
L-ce7310	C	Tatsachenwissen ueber Ollama-API-Versionsverhalten.
L-c5315d	C	Werkzeugwahl-Empfehlung (kill -0 statt pgrep), kein Code-Zustand im Repo pruefbar.
L-62f1ff	A	fahrtenbuch/apps/fahrtenbuch_legacy/test/a11y/tap_target_size_regression_test.dart existiert und misst RenderBox direkt.
L-601c5c	B	Selbstregenerierender Check (inventory_settings_ui.py --check) existiert im Repo, ist aber laut Text nicht per CI/pre-commit automatisiert -- daher kein aktuell laufender Gate.
L-c43b1b	C	Reflexionslehre (eigenes System kennt sich selbst nicht), kein pruefbarer Code-Zustand.
L-69a7ad	A	hub/shared-knowledge/knowledge_mcp_server.py::_ensure_ast_chain() existiert (Zeile 1474, aufgerufen aus knowledge_add) und erzeugt fehlende Astknoten automatisch.
L-026791	B	Pruefbar waere: Gegenprobe-Skript, das nach jedem 'force'/'skip_check'-Schalter erneut die urspruengliche Zusicherung (kein Knoten ohne existierenden Elternpfad) durchlaufen laesst -- nicht als fester Test bestaetigt.
L-462c35	B	Pruefbar waere: Testsuite setzt OPENLEHR_HYBRID_EMBEDDING_WEIGHT=0 vor jedem reinen FTS-Test -- als generelle Regel nicht durch ein Lint/CI-Gate erzwungen.
L-baaa61	C	Schema-Luecken-Befund (Normschicht nicht ueber Werkzeug erreichbar), als Bericht dokumentiert, spaeter laut L-4e9401/L-4e9401-Notiz behoben, aber diese Zeile selbst ist der Befund/kein Test.
L-f8e543	C	Werkzeugkalibrierungs-Erkenntnis (SQLite trim() vs Python strip()), keine feste pruefbare Bedingung im Code.
L-4eb2bc	B	Pruefbar waere: knowledge_read liefert bei leerem content automatisch Titel/Summary der Kinder zurueck -- laut Text als offene Massnahme benannt, nicht bestaetigt umgesetzt.
L-68ff10	B	Pruefbar waere: CI-Lauf fuer fahrtenbuch_legacy erzwingt --dart-define=DEBUG_STATE_API=true fuer die betroffene Testklasse -- als Erzwingung nicht gefunden.
L-b68464	C	Methodische Regel fuer Simulator-Vertrauen (Beleg durch echten Client), kein automatisierbares Kriterium ohne Interpretation.
L-6795de	C	Tatsachenwissen ueber Android-Emulator-Verhalten (geo fix Mindestdistanz).
L-0c2d52	B	Pruefbar waere: Lint/Pre-Commit-Hook lehnt git commit -m "..." mit Backtick im String ab, wenn nicht per Heredoc uebergeben -- nicht als vorhandener Mechanismus gefunden.
L-c20cfe	C	Deploy-Vorgehensregel (worktree statt Live-Verzeichnis), kein einzelner pruefbarer Codezustand.
L-0af742	C	Betriebsregel zum Lesen von Deploy-Logzeilen, kein automatisierbares Kriterium ohne Interpretation des Wortlauts.
L-00fd90	C	Tatsachenwissen ueber Astro-CSS-Scoping-Verhalten, kein pruefbarer Zustand im Repo belegt.
L-abb17f	B	Pruefbar waere: Mess-/Build-Agent gibt zu Beginn Pfad/Commit-Hash gegen Sollwert aus und bricht bei Abweichung ab -- nicht als vorhandener Mechanismus gefunden.
L-db33de	C	Betriebswissen (Daemon-Neustart noetig nach Codeaenderung), kein automatisierbares Kriterium ohne externen Zustand.
L-4e9401	B	Pruefbar waere: Test, der knowledge_add/update mit norm_rang/gilt_ab/gilt_bis aufruft und die Persistenz prueft -- kein konkreter Testdateiname genannt/gefunden.
L-183517	C	Server-Verhaltensluecke (Aehnlichkeitshinweis nach statt vor dem Schreiben), als Prozessregel formuliert, kein fester Test.
L-17f922	C	Bugfix-Beschreibung (Text-Weg statt Bild-Modell bei PDF-Textlayer), kein benannter Regressionstest gefunden.
L-5d4f24	A	openlehr/apps/openlehr/tests/test_text_index_leitangaben.py enthaelt test_archiv_pfad_landet_nicht_im_index gegen PII-Leck im Pfad.
L-401aeb	C	Refactoring-Beschreibung (Funktionssplit), Korrektheit ueber bestehende 73 Tests, aber keine neue spezifische Pruefung fuer diese Lehre benannt.
L-c1b088	C	Infrastruktur-Debugging-Erkenntnis (adb forward blockiert Testport), kein automatisierbares Kriterium ohne externen Systemzustand.
L-9ed5a5	C	Bugfix-Beschreibung (flush vor Lesezugriff), kein benannter Regressionstest gefunden.
L-7e0823	A	hub/shared-knowledge/tests/test_anlass_schema_backfill.py existiert und prueft additive Spalten-Nachzucht.
L-8487fb	C	Sicherheitsfix (Kollisionspruefung vor Demo-Grant), kein benannter Regressionstest gefunden.
L-17602e	C	Architekturentscheidung (Guard im Choke-Point statt pro Aufrufer), kein benannter Test gefunden.
L-73dc51	B	Pruefbar waere: repo-weites grep nach 'INSERT INTO <tabelle>' als Vorbedingung vor Aktivierung eines neuen DB-Constraints -- als automatisierter Gate-Schritt nicht gefunden.
L-cde3ee	C	Bugfix-Beschreibung (Batch-Dublettenpruefung), kein benannter Regressionstest gefunden.
L-cfee1c	C	Tatsachenpruefung einer Literaturangabe (Existenz einer Quelle), reines Urteil/Recherche.
L-f0722d	B	Pruefbar waere: Vor jedem alten_string-Edit ans Dateiende pruefen, ob Datei mit Newline endet (z.B. tail -c1) -- als automatisierter Check nicht vorhanden.
L-7ef715	C	Feature-Ergaenzung (Geltungsauswertung in knowledge_search), kein einzelner pruefbarer Fehlerzustand ohne Testreferenz.
L-f7912d	A	hub/shared-knowledge/tests/test_geltung_konsistenz.py existiert und haelt beide Auswerter von gilt_bis synchron.
L-7aad34	C	Unbehobener Befund (Pflichtfeld source tautologisch erfuellbar), als Problem dokumentiert, keine Pruefung vorhanden.
L-fa9a82	A	hub/shared-knowledge/knowledge_mcp_server.py::_validate_source_provenance und tests/test_knowledge_add_source.py setzen/pruefen das Zwei-Gate-Kriterium.
L-f0c4ba	B	Pruefbar waere: Vor Einfuehrung eines neuen DB-Triggers grep nach 'INSERT INTO <tabelle>' in Test-/Selftest-Dateien -- als automatisierter Schritt nicht vorhanden.
L-1cf1ac	C	iOS-Systemwissen (Systemuhren vs Prozessuhren), Implementierungsmuster ohne benannten Test.
L-adfb33	C	Unbehobener Datenschutz-Befund (Personaldatum im source-Feld), keine Pruefung vorhanden.
L-45ba44	C	Bugfix-Beschreibung (Mock-Routing ueber Registry), kein benannter Regressionstest gefunden.
L-73da37	A	hub/shared-knowledge/tests/test_nie_gezogen_fenster.py existiert und deckt Fensterlogik/Grenzwerte ab.
L-44d996	B	Pruefbar waere: Lint prueft, dass neue ~/.xyz-Default-Pfade als Funktion mit Env-Override statt als Modulkonstante angelegt sind -- kein solcher Check gefunden.
L-3b45fc	C	iOS-Systemprogrammierregel (keine Allokation im Suspend-Fenster), keine deterministische Pruefung ohne Interpretation moeglich.
L-94e297	C	Bugfix-Beschreibung (try/finally um Env-Mutation), kein benannter Regressionstest gefunden.
L-7c445c	C	Debugging-Vorgehensregel (kein tail auf Testausgabe), keine automatisierbare Bedingung im Code.
L-4ffcb7	B	Pruefbar waere: Lint prueft Test-Fixture-Dateien auf %r/f-string-JSON-Konstruktion statt json.dumps() -- kein solcher Check gefunden.
L-c0731a	C	Empirische Prompt-Tuning-Erkenntnis (Beispiel wirkt besser als Beschreibung), kein pruefbarer Codezustand.
L-d33850	C	Meta-Erkenntnis ueber Schlussfolgerungen aus Momentaufnahmen, reines Urteil.
L-9e8b5b	C	Prozessregel fuer Auftragserstellung (Rot-Probe vor eigener Aenderung), kein automatisierbares Kriterium.
L-6a1f70	C	Architekturentscheidung (zwei getrennte Loeschpfade statt einem Tool), Werturteil ueber Sicherheitsdesign.
L-a7b433	C	Meta-Erkenntnis ueber eigenes Entscheidungsverhalten (wer darf loeschen), reines Urteil.
L-ae9cba	A	hub/shared-knowledge/tests/test_updated_at_nebenwirkungen.py existiert und belegt die drei Stellen plus Konfidenzverfall-Gegenprobe.
L-efa7d4	C	Bugfix-Beschreibung (Identitaets-Fallback, neue Parameter), kein benannter Regressionstest gefunden.
L-c64f3b	C	Konfigurationsluecke (fehlende Env-Vars fuer Identitaet), keine Codepruefung moeglich ohne Aufrufer-Umgebung.
L-cb619e	C	Unabhaengige Wiederholung derselben Konfigurationsluecke (Fremdclient-Probe), gleiche Einordnung wie L-c64f3b.
L-a846ba	C	Dokumentierte Design-Grenze (Sekundenaufloesung fuer optimistischen Lock), bewusst nicht behoben, keine Pruefung vorhanden.
L-218f1e	A	hub/shared-knowledge/tests/test_backup_wal_checkpoint.py existiert und beweist WAL-Checkpoint vor shutil.copy2 in allen vier Fassungen.
L-d3e729	C	Werturteil ueber Schema-Wahl bei neuem Datensatz, keine deterministische Bedingung formulierbar.
L-cde4e9	C	Frage ob eine Auslassung fuer eine neue Fragestellung noch gilt ist Interpretation, kein pruefbarer Zustand.
L-4f7b36	B	Bedingung waere: jedes Eichskript muss mindestens einen absichtlich verfaelschten Negativfall enthalten, der ein schlechteres Mass liefert als der Positivfall.
L-3faad7	A	hub/shared-knowledge/konfidenz.py::_selftest() (--selftest) prueft REGIME_BEOBACHTBAR/DEKLARIERT/UNBEOBACHTBAR inkl. commits_seit-Rechnung wirklich.
L-0392e4	C	Ob ein norm_rang-Vergleich zwischen Aesten sinnvoll ist, ist fachliches Urteil ueber die jeweilige Skala.
L-49c3f4	C	Ob eine Geltungsgrenze ein Datum verdient oder als Ereignis im Text bleibt ist Einzelfallurteil.
L-dd0daf	B	Bedingung waere: erzeugter Herkunftstext bei abgeleitet_von muss die Kennung des Elternknotens enthalten (Stringpruefung).
L-bc7a32	C	Ob ein Widerspruch durch eine neue Quelle tatsaechlich aufgeloest ist, ist inhaltliche Wuerdigung.
L-0e6d2d	C	Vier projektspezifische Fallstricke der Homepage sind Tatsachenwissen ueber Astro/Deploy, kein pruefbarer Automatismus.
L-abdb47	C	Zuverlaessigkeit einer Gespraechsmitschrift und Zuordnung von Zahlen ist inhaltliche Wuerdigung, nicht automatisierbar.
L-3cb7c3	B	Bedingung waere: Serverstart gegen leere Datenbank an neutralem Ort darf nicht mit ModuleNotFoundError/OperationalError abbrechen (Rauchtest).
L-48c31a	B	Bedingung waere: nach schema.sql-Aenderung muss Backfill-Guard COUNT(leere source)==0 pruefen statt nur Trigger-Existenz -- kein bestehender Test dafuer gefunden.
L-881592	A	hub/scripts/knowledge_recall_hook.py Zeilen 1645-1648 assert _cwd_project() fuer Fremdpfad/None, existierender Selbsttest.
L-7d37f4	A	hub/shared-knowledge/knowledge_mcp_server.py nutzt _docsize-Schattentabelle als Vollstaendigkeits-Guard fuer den FTS5-Index (im Code verankert, kein reiner Vorschlag).
L-fd1221	A	10 von hub/shared-knowledge/migrate_*.py-Skripten pruefen inzwischen BEGOD_KNOWLEDGE_DB statt festen Pfad (Grep bestaetigt).
L-480c87	C	Kein je_ast_hoechstens()/Selbsttest in hub/shared-knowledge/wiedereinstieg.py auffindbar; laut Text selbst offen (Wurzelfix am MCP-Server steht noch aus).
L-712516	C	Abrufversaeumnis ist ein Vorgang im eigenen Arbeitsgedaechtnis, keine im Code pruefbare Bedingung.
L-1b461d	C	Formel-Guete eines Vertrauenswerts (trust_score) ist Bewertungsfrage, nicht durch feste Bedingung entscheidbar.
L-40d9a5	B	Bedingung waere: ein Dateianspruch im Register darf nur aus einem echten ev=file-Eintrag entstehen, nie aus blosser Texterwaehnung im Auftrag -- laut Text bereits behoben (claim-Pfad entfernt), aber kein Test dafuer gefunden.
L-a3cc7a	A	hub/shared-knowledge (bzw. scripts/test_methodik_export.py) patch_skills_json() erzeugt Fixture selbst statt fremden Sitzungspfad zu referenzieren -- laut RES bereits umgesetzter Test.
L-b63633	C	Ob eine 'vorbestehend rot'-Einordnung die Fehlerursache verdeckt, erfordert Lesen des Fehlertexts, kein automatisierbares Kriterium.
L-749544	C	Abwesenheitsschluss ('nicht gefunden != nicht vorhanden') ist Urteil ueber eigene Recherchesorgfalt.
L-e107ee	A	hub/shared-knowledge/tests/test_project_id_enum_stale.py existiert und prueft die Enum-Beschreibung gegen freien Projekt-Slug.
L-ec0cf9	B	Bedingung waere: jede neue Erkennungsregel braucht vor Freigabe einen Lauf gegen den echten Bestand mit gezaehlter Fehlalarmquote statt nur konstruierter Faelle.
L-f61f86	B	Bedingung waere: vor Verdrahtung eines neuen Signals mit Gewicht pruefen, ob im echten Bestand beide moeglichen Auspraegungen (genutzt/ignoriert) ueberhaupt vorkommen.
L-1ca32d	C	Bauform einer Selbstauskunft fuer ein Fachgespraech ist Stil-/Kommunikationsfrage, kein pruefbarer Zustand.
L-cfda57	A	hub/shared-knowledge/wirkung.py::outcome() wurde laut RES auf Praefixvergleich (LIKE) statt Gleichheit umgestellt -- fixt den strukturell unerreichbaren Vergleich unmittelbar im Code.
L-effd52	B	Bedingung waere: Median+MAD-Ausreissererkennung mit n < RADAR_MIN_SAMPLE_N darf keine Kandidaten ausschliessen (Mindeststichprobenkonstante als Guard).
L-dbdb28	C	Ob eine Groessenordnungsangabe ungemessen und das tragende Argumentbein ist, ist inhaltliches Urteil.
